,net_load_XGBModel_4 Hours Ahead (kW),tier1_net_load_XGBModel_4 Hours Ahead (kW),tier2_net_load_XGBModel_4 Hours Ahead (kW),bss_p_ch_XGBModel_4 Hours Ahead (kW),bss_en_XGBModel_4 Hours Ahead (kW),opr_net_load_XGBModel_4 Hours Ahead (kW),opr_tier1_load_XGBModel_4 Hours Ahead (kW),opr_tier2_load_XGBModel_4 Hours Ahead (kW),Actual load (kW),energy_prices_dol_kwh
2019-08-08 12:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.11039333172775612,3.027110686624376,3.467296753272244,2.6209738178586313,0.8463229354136126,3.577690085,0.07483451
2019-08-08 13:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.7792104001488087,2.2479002864755673,1.8802402948511912,1.8802402948511912,0.0,2.659450695,0.07835648
2019-08-08 14:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.8156106422540721,1.4322896442214952,1.8352130547459278,1.8352130547459278,0.0,2.650823697,0.07909498
2019-08-08 15:00:00,3.096478181413685,2.6209738178586313,0.47550436355505354,-0.35633066482770026,1.075958979393795,4.2438726101723,2.6209738178586313,1.6228987923136686,4.600203275,0.08031333
2019-08-08 16:00:00,6.420973817858631,2.6209738178586313,3.7999999999999994,3.6215928145880327,4.697551793981828,6.436725874588033,2.6209738178586313,3.815752056729402,2.81513306,0.0908897
2019-08-08 17:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.09654096120144029,4.601010832780387,2.51163920179856,2.51163920179856,0.0,2.608180163,0.09811034
2019-08-08 18:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.6010108327803878,3.9999999999999996,1.8297693312196124,1.8297693312196124,0.0,2.430780164,0.11236173
2019-08-08 19:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.0114918338330194,2.98850816616698,3.3151140801669805,2.6209738178586313,0.6941402623083492,4.326605914,0.14475507
2019-08-08 20:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.3313614769909146,1.6571466891760656,1.4111134430090853,1.4111134430090853,0.0,2.74247492,0.11151258
2019-08-08 21:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.3327706569909141,0.32437603218515143,2.2658688740090858,2.2658688740090858,0.0,3.598639531,0.11000255
2019-08-08 22:00:00,3.407262777424106,2.6209738178586313,0.786288959565475,-0.32437603218515143,0.0,2.8304725518148484,2.6209738178586313,0.2094987339562171,3.154848584,0.100403
2019-08-08 23:00:00,3.449334621,2.6209738178586313,0.828360803141369,0.0,0.0,2.790945332,2.6209738178586313,0.1699715141413689,2.790945332,0.08557173
2019-08-09 00:00:00,2.71827507,2.6209738178586313,0.09730125214136853,0.0,0.0,1.649613112,1.649613112,0.0,1.649613112,0.08297787
2019-08-09 01:00:00,1.370854139,1.370854139,0.0,0.0,0.0,2.861589224,2.6209738178586313,0.24061540614136856,2.861589224,0.077628
2019-08-09 02:00:00,2.6209738178586313,2.6209738178586313,0.0,2.1916829209038227,2.1916829209038227,3.1665395319038225,2.6209738178586313,0.5455657140451913,0.974856611,0.07615027
2019-08-09 03:00:00,2.6209738178586313,2.6209738178586313,0.0,2.533707061956454,4.725389982860277,3.009646840956454,2.6209738178586313,0.3886730230978226,0.475939779,0.0744872
2019-08-09 04:00:00,2.6209738178586313,2.6209738178586313,0.0,2.60400815248277,7.329398135343046,3.56269979248277,2.6209738178586313,0.9417259746241387,0.95869164,0.07744941
2019-08-09 05:00:00,0.8612668194241059,0.8612668194241059,0.0,0.6706018646569536,8.0,0.7560303926569536,0.7560303926569536,0.0,0.085428528,0.08443546
2019-08-09 06:00:00,-3.7028905109999997,-3.7028905109999997,0.0,-4.0,4.0,-3.999999,-3.999999,0.0,1e-06,0.10191901
2019-08-09 07:00:00,-3.2264909029999997,-3.2264909029999997,0.0,-4.0,0.0,-3.35999361,-3.35999361,0.0,0.64000639,0.09042151
2019-08-09 08:00:00,2.6209738178586313,2.6209738178586313,0.0,1.4716627640617173,1.4716627640617173,2.308133016061717,2.308133016061717,0.0,0.836470252,0.07869808
2019-08-09 09:00:00,2.6209738178586313,2.6209738178586313,0.0,0.950491294588033,2.4221540586497503,2.591581517588033,2.591581517588033,0.0,1.641090223,0.07842061
2019-08-09 10:00:00,2.6209738178586313,2.6209738178586313,0.0,0.22972909248277018,2.6518831511325205,2.1039292074827705,2.1039292074827705,0.0,1.874200115,0.07944372
2019-08-09 11:00:00,2.888965653848212,2.6209738178586313,0.26799183598958054,-0.24192353384398801,2.4099596172885325,3.357937517156012,2.6209738178586313,0.7369636992973807,3.599861051,0.08094442
2019-08-09 12:00:00,3.36062789,2.6209738178586313,0.7396540721413687,-0.11831534526315801,2.2916442720253745,3.534489434736842,2.6209738178586313,0.9135156168782106,3.65280478,0.08568852
2019-08-09 13:00:00,2.99637413,2.6209738178586313,0.3754003121413687,-0.39852995684210546,1.893114315183269,1.5546080691578945,1.5546080691578945,0.0,1.953138026,0.0941866
2019-08-09 14:00:00,3.392848969,2.6209738178586313,0.7718751511413688,0.09312730105263167,1.9862416162359007,2.1969225240526318,2.1969225240526318,0.0,2.103795223,0.09475648
2019-08-09 15:00:00,6.4209738178586315,2.6209738178586313,3.8000000000000003,3.2214167661669806,5.207658382402881,7.973784407166981,2.6209738178586313,5.3528105893083495,4.752367641,0.09557718
2019-08-09 16:00:00,3.3046326640000006,2.6209738178586313,0.6836588461413693,0.3244826673684216,5.532141049771303,4.347908640368422,2.6209738178586313,1.7269348225097905,4.023425973,0.10773201
2019-08-09 17:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.8125001590961776,4.719640890675125,1.4439091789038225,1.4439091789038225,0.0,2.256409338,0.12279759
2019-08-09 18:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.7196408906751248,4.0,2.558605138324875,2.558605138324875,0.0,3.278246029,0.14389342
2019-08-09 19:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.6279147885698615,2.3720852114301385,1.6822926594301384,1.6822926594301384,0.0,3.310207448,0.17436182
2019-08-09 20:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.356725449622493,1.0153597618076455,4.367550238377507,2.6209738178586313,1.7465764205188754,5.724275688,0.14162283
2019-08-09 21:00:00,3.182569233282737,2.6209738178586313,0.5615954154241058,-1.0153597618076455,0.0,3.7940539651923544,2.6209738178586313,1.1730801473337231,4.809413727,0.13040742
2019-08-09 22:00:00,3.883664846,2.6209738178586313,1.2626910281413686,0.0,0.0,4.150320688,2.6209738178586313,1.5293468701413686,4.150320688,0.1065509
2019-08-09 23:00:00,3.180599213,2.6209738178586313,0.5596253951413686,0.0,0.0,3.489114277,2.6209738178586313,0.8681404591413688,3.489114277,0.09145827
2019-08-10 00:00:00,2.533759117,2.533759117,0.0,0.0,0.0,1.750330725,1.750330725,0.0,1.750330725,0.07966864
2019-08-10 01:00:00,1.570355296,1.570355296,0.0,0.0,0.0,1.081069115,1.081069115,0.0,1.081069115,0.07546053
2019-08-10 02:00:00,2.6209738178586313,2.6209738178586313,0.0,2.091472831430138,2.091472831430138,3.064032663430138,2.6209738178586313,0.44305884557150677,0.972559832,0.07484329
2019-08-10 03:00:00,2.6209738178586313,2.6209738178586313,0.0,2.4414932651143486,4.532966096544486,3.3191709571143484,2.6209738178586313,0.6981971392557171,0.877677692,0.07256275
2019-08-10 04:00:00,2.6209738178586313,2.6209738178586313,0.0,2.4355539440617173,6.968520040606204,3.0398899980617173,2.6209738178586313,0.4189161802030861,0.604336054,0.07510942
2019-08-10 05:00:00,1.0587115044241067,1.0587115044241067,0.0,1.0314799593937964,8.0,1.3881661813937964,1.3881661813937964,0.0,0.356686222,0.07847568
2019-08-10 06:00:00,-3.732226136,-3.732226136,0.0,-4.0,4.0,-3.999999,-3.999999,0.0,1e-06,0.10179915
2019-08-10 07:00:00,-3.28867172,-3.28867172,0.0,-4.0,0.0,-3.740493916,-3.740493916,0.0,0.259506084,0.08550319
2019-08-10 08:00:00,1.026062965,1.026062965,0.0,0.0,0.0,0.121694832,0.121694832,0.0,0.121694832,0.07535933
2019-08-10 09:00:00,2.6209738178586313,2.6209738178586313,0.0,1.5878909430090857,1.5878909430090857,2.3726123880090855,2.3726123880090855,0.0,0.784721445,0.07533959
2019-08-10 10:00:00,2.6209738178586313,2.6209738178586313,0.0,0.8644072556406646,2.4522981986497503,4.853347444640665,2.6209738178586313,2.2323736267820338,3.988940189,0.07470027
2019-08-10 11:00:00,4.314765728706843,2.6209738178586313,1.6937919108482116,1.573331018638782,4.025629217288532,5.899151713638782,2.6209738178586313,3.2781778957801504,4.325820695,0.07344039
2019-08-10 12:00:00,3.200641632,2.6209738178586313,0.5796678141413687,-0.09251845473684206,3.9331107625516903,4.429039211263158,2.6209738178586313,1.8080653934045263,4.521557666,0.07693893
2019-08-10 13:00:00,3.2216687200000003,2.6209738178586313,0.600694902141369,-1.2559700010526318,2.6771407614990586,2.2104882499473684,2.2104882499473684,0.0,3.466458251,0.079644
2019-08-10 14:00:00,3.710968494,2.6209738178586313,1.0899946761413686,-0.28729087473684256,2.389849886762216,2.6591548162631575,2.6209738178586313,0.03818099840452627,2.946445691,0.08630967
2019-08-10 15:00:00,3.773325443,2.6209738178586313,1.1523516251413688,0.6028250642105264,2.9926749509727424,4.252179862210527,2.6209738178586313,1.6312060443518956,3.649354798,0.09359205
2019-08-10 16:00:00,6.420973817858631,2.6209738178586313,3.7999999999999994,3.367689576693296,6.3603645276660385,7.553343271693296,2.6209738178586313,4.932369453834665,4.185653695,0.09552746
2019-08-10 17:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.1473628169909142,5.213001710675124,2.304585740009086,2.304585740009086,0.0,3.451948557,0.10877758
2019-08-10 18:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.2130017106751247,3.9999999999999996,0.5115692923248754,0.5115692923248754,0.0,1.724571003,0.12397215
2019-08-10 19:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.4674314780435456,2.532568521956454,1.6510362679564543,1.6510362679564543,0.0,3.118467746,0.16031493
2019-08-10 20:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.9020740685698616,0.6304944533865924,2.4336065974301384,2.4336065974301384,0.0,4.335680666,0.13067143
2019-08-10 21:00:00,3.419468131282737,2.6209738178586313,0.7984943134241056,-0.6304944533865924,0.0,5.377948545613407,2.6209738178586313,2.7569747277547756,6.008442999,0.12178427
2019-08-10 22:00:00,3.865267038,2.6209738178586313,1.2442932201413686,0.0,0.0,7.146833896,2.6209738178586313,4.525860078141369,7.146833896,0.09529831
2019-08-10 23:00:00,3.638067961,2.6209738178586313,1.0170941431413687,0.0,0.0,4.016927301,2.6209738178586313,1.3959534831413687,4.016927301,0.08763845
2019-08-11 00:00:00,2.470691681,2.470691681,0.0,0.0,0.0,3.82527392,2.6209738178586313,1.2043001021413686,3.82527392,0.08681991
2019-08-11 01:00:00,2.5644173062827376,2.5644173062827376,0.0,0.3273406192449868,0.3273406192449868,2.881178847244987,2.6209738178586313,0.2602050293863556,2.553838228,0.08110783
2019-08-11 02:00:00,2.6209738178586313,2.6209738178586313,0.0,1.5824176051143488,1.9097582243593356,2.514702492114349,2.514702492114349,0.0,0.932284887,0.0800544
2019-08-11 03:00:00,2.6209738178586313,2.6209738178586313,0.0,2.0902417756406644,4.0,3.7938827476406645,2.6209738178586313,1.1729089297820332,1.703640972,0.07961633
2019-08-11 04:00:00,2.6209738178586313,2.6209738178586313,0.0,2.3735519061669805,6.3735519061669805,2.6198782921669803,2.6198782921669803,0.0,0.246326386,0.08126676
2019-08-11 05:00:00,-2.1971595798586314,-2.1971595798586314,0.0,-2.3735519061669805,4.0,-2.1015545471669803,-2.1015545471669803,0.0,0.271997359,0.08591931
2019-08-11 06:00:00,-3.73316,-3.73316,0.0,-4.0,0.0,-3.911579253,-3.911579253,0.0,0.088420747,0.09881938
2019-08-11 07:00:00,0.100047126,0.100047126,0.0,0.0,0.0,1e-06,1e-06,0.0,1e-06,0.08258671
2019-08-11 08:00:00,0.358207881,0.358207881,0.0,0.0,0.0,0.457552307,0.457552307,0.0,0.457552307,0.07617642
2019-08-11 09:00:00,2.6209738178586313,2.6209738178586313,0.0,1.7115689503775067,1.7115689503775067,3.087656536377507,2.6209738178586313,0.46668271851887555,1.376087586,0.073973
2019-08-11 10:00:00,2.6209738178586313,2.6209738178586313,0.0,0.06267320932487541,1.774242159702382,2.5759725673248752,2.5759725673248752,0.0,2.513299358,0.07512364
2019-08-11 11:00:00,5.909247555706843,2.6209738178586313,3.2882737378482116,2.4536814586387816,4.227923618341164,6.939961629638781,2.6209738178586313,4.318987811780151,4.486280171,0.07386924
2019-08-11 12:00:00,4.25565815,2.6209738178586313,1.634684332141369,1.1471366884210532,5.375060306762217,6.408729076421054,2.6209738178586313,3.7877552585624223,5.261592388,0.0767971
2019-08-11 13:00:00,3.487863302,2.6209738178586313,0.8668894841413688,-0.9185913989473686,4.456468907814848,5.702928483052632,2.6209738178586313,3.0819546651940004,6.621519882,0.07917784
2019-08-11 14:00:00,3.824556828,2.6209738178586313,1.2035830101413687,-0.5563038273684211,3.900165080446427,5.66842528363158,2.6209738178586313,3.0474514657729483,6.224729111,0.08349327
2019-08-11 15:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.7207203496224937,2.1794447308239335,4.095924011377506,2.6209738178586313,1.474950193518875,5.816644361,0.09163961
2019-08-11 16:00:00,7.180429983,2.6209738178586313,4.559456165141368,3.886912295789474,6.0663570266134075,7.691574292789474,2.6209738178586313,5.070600474930842,3.804661997,0.08878398
2019-08-11 17:00:00,3.411605795141368,2.6209738178586313,0.7906319772827368,-0.43468529774592835,5.631671728867479,2.6123244002540718,2.6123244002540718,0.0,3.047009698,0.09815014
2019-08-11 18:00:00,5.359859943,2.6209738178586313,2.7388861251413688,2.083610484210527,7.715282213078006,5.728909820210527,2.6209738178586313,3.1079360023518956,3.645299336,0.11359775
2019-08-11 19:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.9426815212014406,5.7726006918765655,2.0498311977985595,2.0498311977985595,0.0,3.992512719,0.13793053
2019-08-11 20:00:00,2.6209738178586313,2.6209738178586313,0.0,-2.889562665411967,2.8830380264645985,1.2038803865880325,1.2038803865880325,0.0,4.093443052,0.12775081
2019-08-11 21:00:00,2.6209738178586317,2.6209738178586313,4.440892098500626e-16,-2.8830380264645985,0.0,0.5433809665354015,0.5433809665354015,0.0,3.426418993,0.11526848
2019-08-11 22:00:00,5.178290844,2.6209738178586313,2.557317026141369,0.0,0.0,4.073227642,2.6209738178586313,1.4522538241413687,4.073227642,0.10015874
2019-08-11 23:00:00,4.42304945,2.6209738178586313,1.8020756321413685,0.0,0.0,4.179944112,2.6209738178586313,1.558970294141369,4.179944112,0.0908135
2019-08-12 00:00:00,3.908334255,2.6209738178586313,1.287360437141369,0.0,0.0,2.773579529,2.6209738178586313,0.15260571114136878,2.773579529,0.08583588
2019-08-12 01:00:00,2.037654877,2.037654877,0.0,0.0,0.0,1.532664279,1.532664279,0.0,1.532664279,0.07968548
2019-08-12 02:00:00,1.446504235,1.446504235,0.0,0.0,0.0,0.564575246,0.564575246,0.0,0.564575246,0.07855536
2019-08-12 03:00:00,2.6209738178586313,2.6209738178586313,0.0,1.8916611840617172,1.8916611840617172,2.4407957100617175,2.4407957100617175,0.0,0.549134526,0.07798056
2019-08-12 04:00:00,2.6209738178586313,2.6209738178586313,0.0,2.4302698356406647,4.321931019702382,2.5589820006406647,2.5589820006406647,0.0,0.128712165,0.07813532
2019-08-12 05:00:00,-0.274816431717263,-0.274816431717263,0.0,-0.32193101970238214,4.0,0.11386759029761784,0.11386759029761784,0.0,0.43579861,0.08139237
2019-08-12 06:00:00,-3.75477128,-3.75477128,0.0,-4.0,0.0,-3.999999,-3.999999,0.0,1e-06,0.09679649
2019-08-12 07:00:00,0.217613548,0.217613548,0.0,0.0,0.0,1.120912415,1.120912415,0.0,1.120912415,0.07903251
2019-08-12 08:00:00,1.295387506,1.295387506,0.0,0.0,0.0,1.079631914,1.079631914,0.0,1.079631914,0.07716203
2019-08-12 09:00:00,2.6209738178586313,2.6209738178586313,0.0,1.0955821756406645,1.0955821756406645,2.7811346476406644,2.6209738178586313,0.16016082978203317,1.685552472,0.0746559
2019-08-12 10:00:00,2.6209738178586313,2.6209738178586313,0.0,0.42017986090382253,1.515762036544487,2.6156417699038226,2.6156417699038226,0.0,2.195461909,0.07602274
2019-08-12 11:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.410374096990914,1.105387939553573,1.139994041009086,1.139994041009086,0.0,1.550368138,0.07443228
2019-08-12 12:00:00,3.069385216848211,2.6209738178586313,0.4484113989895797,-0.10813469805451481,0.9972532414990583,1.857142628945485,1.857142628945485,0.0,1.965277327,0.08033201
2019-08-12 13:00:00,3.07018137,2.6209738178586313,0.44920755214136854,0.45648047789473667,1.453733719393795,1.6753516938947366,1.6753516938947366,0.0,1.218871216,0.08472022
2019-08-12 14:00:00,3.302530527,2.6209738178586313,0.6815567091413688,0.48963973368421065,1.9433734530780056,6.52792531768421,2.6209738178586313,3.906951499825579,6.038285584,0.08848088
2019-08-12 15:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.7530952833067035,1.190278169771302,2.2873656366932966,2.2873656366932966,0.0,3.04046092,0.09453562
2019-08-12 16:00:00,6.870181369999999,2.6209738178586313,4.2492075521413675,4.0,5.190278169771302,6.703229695,2.6209738178586313,4.082255877141369,2.703229695,0.09301206
2019-08-12 17:00:00,4.177036046,2.6209738178586313,1.5560622281413683,0.9205321252631578,6.11081029503446,2.982051785263158,2.6209738178586313,0.3610779674045266,2.06151966,0.10310201
2019-08-12 18:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.7662404285698612,5.344569866464599,3.564114704430139,2.6209738178586313,0.9431408865715079,4.330355133,0.12627936
2019-08-12 19:00:00,2.6032516622827364,2.6032516622827364,0.0,-0.8986526133865933,4.445917253078005,4.850712871613407,2.6209738178586313,2.2297390537547757,5.749365485,0.15547173
2019-08-12 20:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.3445698664645986,3.1013473866134067,1.5156908865354013,1.5156908865354013,0.0,2.860260753,0.13083221
2019-08-12 21:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.5084871569909142,1.5928602296224925,2.9139506200090857,2.6209738178586313,0.2929768021504544,4.422437777,0.11624819
2019-08-12 22:00:00,2.6209738178586317,2.6209738178586313,4.440892098500626e-16,-1.5928602296224925,0.0,1.7528358813775076,1.7528358813775076,0.0,3.345696111,0.106
2019-08-12 23:00:00,3.214010239,2.6209738178586313,0.5930364211413686,0.0,0.0,3.82202267,2.6209738178586313,1.2010488521413687,3.82202267,0.08980594
2019-08-13 00:00:00,2.445013762,2.445013762,0.0,0.0,0.0,2.191278852,2.191278852,0.0,2.191278852,0.09099242
2019-08-13 01:00:00,1.546060085,1.546060085,0.0,0.0,0.0,1.267565937,1.267565937,0.0,1.267565937,0.08526142
2019-08-13 02:00:00,2.6209738178586313,2.6209738178586313,0.0,1.8854124840617172,1.8854124840617172,2.292145426061717,2.292145426061717,0.0,0.406732942,0.08469073
2019-08-13 03:00:00,2.6209738178586313,2.6209738178586313,0.0,2.3843169756406644,4.269729459702382,2.8142105586406645,2.6209738178586313,0.19323674078203323,0.429893583,0.08500034
2019-08-13 04:00:00,2.6209738178586313,2.6209738178586313,0.0,2.632370607219612,6.902100066921994,3.102970160219612,2.6209738178586313,0.48199634236098055,0.470599553,0.08497503
2019-08-13 05:00:00,-2.649923455575894,-2.649923455575894,0.0,-2.902100066921994,4.0,-2.796358458921994,-2.796358458921994,0.0,0.105741608,0.08938114
2019-08-13 06:00:00,-3.7648256079999998,-3.7648256079999998,0.0,-4.0,0.0,-3.999999,-3.999999,0.0,1e-06,0.09880303
2019-08-13 07:00:00,0.511852205,0.511852205,0.0,0.0,0.0,0.788822029,0.788822029,0.0,0.788822029,0.08623856
2019-08-13 08:00:00,1.2923311,1.2923311,0.0,0.0,0.0,1.632645169,1.632645169,0.0,1.632645169,0.07932686
2019-08-13 09:00:00,2.6209738178586313,2.6209738178586313,0.0,0.843109825114349,0.843109825114349,1.403482409114349,1.403482409114349,0.0,0.560372584,0.07880744
2019-08-13 10:00:00,2.6209738178586313,2.6209738178586313,0.0,0.3875764966932964,1.2306863218076454,1.0155799106932966,1.0155799106932966,0.0,0.628003414,0.07604575
2019-08-13 11:00:00,2.6209738178586313,2.6209738178586313,0.0,0.21125290721961232,1.4419392290272577,3.9275609662196125,2.6209738178586313,1.3065871483609812,3.716308059,0.07518536
2019-08-13 12:00:00,2.987556027848211,2.6209738178586313,0.3665822099895797,0.07128645141916934,1.513225680446427,2.121307528419169,2.121307528419169,0.0,2.050021077,0.08525661
2019-08-13 13:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.1157198538330193,1.3975058266134077,2.8081574221669805,2.6209738178586313,0.18718360430834924,2.923877276,0.0883082
2019-08-13 14:00:00,3.4254212461413682,2.6209738178586313,0.804447428282737,0.3364091254119663,1.733914952025374,2.6696411824119664,2.6209738178586313,0.04866736455333509,2.333232057,0.08768575
2019-08-13 15:00:00,3.518042564,2.6209738178586313,0.8970687461413687,0.0571547052631578,1.7910696572885318,1.4272548982631579,1.4272548982631579,0.0,1.370100193,0.09759049
2019-08-13 16:00:00,3.9489023690000002,2.6209738178586313,1.327928551141369,0.9497112978947371,2.740780955183269,3.808910965894737,2.6209738178586313,1.1879371480361058,2.859199668,0.09786028
2019-08-13 17:00:00,3.913090944,2.6209738178586313,1.2921171261413686,0.9614447536842103,3.7022257088674793,3.2768322556842104,2.6209738178586313,0.6558584378255792,2.315387502,0.1020807
2019-08-13 18:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.9442828906751246,2.7579428181923547,2.0040731063248756,2.0040731063248756,0.0,2.948355997,0.12304677
2019-08-13 19:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.39781952751723,1.3601232906751246,3.3668040754827704,2.6209738178586313,0.7458302576241391,4.764623603,0.14228922
2019-08-13 20:00:00,2.6209738178586317,2.6209738178586313,4.440892098500626e-16,-1.3601232906751246,0.0,3.1347432583248755,2.6209738178586313,0.5137694404662443,4.494866549,0.11935037
2019-08-13 21:00:00,6.075013884141368,2.6209738178586313,3.454040066282737,1.6627660633067034,1.6627660633067034,6.380539535306704,2.6209738178586313,3.7595657174480723,4.717773472,0.11250521
2019-08-13 22:00:00,2.6209738178586317,2.6209738178586313,4.440892098500626e-16,-1.6627660633067034,0.0,4.869102462693297,2.6209738178586313,2.2481286448346656,6.531868526,0.11349333
2019-08-13 23:00:00,3.325342417,2.6209738178586313,0.7043685991413686,0.0,0.0,4.647828353,2.6209738178586313,2.026854535141369,4.647828353,0.10178486
2019-08-14 00:00:00,2.340638638,2.340638638,0.0,0.0,0.0,2.511222367,2.511222367,0.0,2.511222367,0.08710183
2019-08-14 01:00:00,1.616711259,1.616711259,0.0,0.0,0.0,1.461034949,1.461034949,0.0,1.461034949,0.08601697
2019-08-14 02:00:00,0.983415365,0.983415365,0.0,0.0,0.0,0.59721636,0.59721636,0.0,0.59721636,0.08425124
2019-08-14 03:00:00,2.6209738178586313,2.6209738178586313,0.0,2.4881088651143486,2.4881088651143486,2.666336698114349,2.6209738178586313,0.04536288025571755,0.178227833,0.08308671
2019-08-14 04:00:00,2.6209738178586313,2.6209738178586313,0.0,2.6343580924827696,5.122466957597118,2.8010657624827697,2.6209738178586313,0.18009194462413847,0.16670767,0.08303096
2019-08-14 05:00:00,-1.0503103107172622,-1.0503103107172622,0.0,-1.1224669575971182,4.0,-0.7952494025971182,-0.7952494025971182,0.0,0.327217555,0.08561016
2019-08-14 06:00:00,-3.7581459909999997,-3.7581459909999997,0.0,-4.0,0.0,-3.999999,-3.999999,0.0,1e-06,0.09243151
2019-08-14 07:00:00,0.735660017,0.735660017,0.0,0.0,0.0,2.570380057,2.570380057,0.0,2.570380057,0.08041543
2019-08-14 08:00:00,2.6209738178586313,2.6209738178586313,0.0,0.9286273072196121,0.9286273072196121,2.9915278092196123,2.6209738178586313,0.370553991360981,2.062900502,0.07026316
2019-08-14 09:00:00,2.6209738178586313,2.6209738178586313,0.0,0.9145658819564539,1.843193189176066,1.696762491956454,1.696762491956454,0.0,0.78219661,0.06799086
2019-08-14 10:00:00,2.6209738178586313,2.6209738178586313,0.0,0.6512860166932963,2.4944792058693626,2.667376736693296,2.6209738178586313,0.04640291883466485,2.01609072,0.06994718
2019-08-14 11:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.17645184120144064,2.318027364667922,4.792750272798559,2.6209738178586313,2.1717764549399274,4.969202114,0.07394148
2019-08-14 12:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.1019942212014402,2.2160331434664817,2.54228689379856,2.54228689379856,0.0,2.644281115,0.07914612
2019-08-14 13:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.1414514927803876,2.074581650686094,2.9424087302196122,2.6209738178586313,0.321434912360981,3.083860223,0.08304039
2019-08-14 14:00:00,2.8309546192723154,2.6209738178586313,0.20998080141368414,-0.1182783818186155,1.9563032688674786,3.6625471991813847,2.6209738178586313,1.0415733813227535,3.780825581,0.08467386
2019-08-14 15:00:00,3.300313711,2.6209738178586313,0.6793398931413686,-0.01893972105263142,1.9373635478148472,3.9326604679473687,2.6209738178586313,1.3116866500887374,3.951600189,0.0884112
2019-08-14 16:00:00,6.420973817858631,2.6209738178586313,3.7999999999999994,3.6355172124827693,5.5728807602976165,7.2517740754827695,2.6209738178586313,4.630800257624138,3.616256863,0.08896258
2019-08-14 17:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.8577861359382823,4.715094624359335,2.6526465570617175,2.6209738178586313,0.03167273920308622,3.510432693,0.09784975
2019-08-14 18:00:00,2.6209738178586313,2.6209738178586313,0.0,-0.715094624359335,3.9999999999999996,2.955458539640665,2.6209738178586313,0.3344847217820339,3.670553164,0.11368321
2019-08-14 19:00:00,2.6209738178586313,2.6209738178586313,0.0,-1.5640346706751247,2.435965329324875,3.2802759983248757,2.6209738178586313,0.6593021804662444,4.844310669,0.14123251
2019-08-14 20:00:00,2.6209738178586313,2.6209738178586313,0.0,-2.026161151727756,0.40980417759711907,1.668675935272244,1.668675935272244,0.0,3.694837087,0.11271288
2019-08-14 21:00:00,4.007889953282737,2.6209738178586313,1.3869161354241055,-0.40980417759711907,0.0,3.7831102384028807,2.6209738178586313,1.1621364205442495,4.192914416,0.10598312
2019-08-14 22:00:00,4.632885456,2.6209738178586313,2.011911638141369,0.0,0.0,4.975642003,2.6209738178586313,2.3546681851413687,4.975642003,0.09574512
2019-08-14 23:00:00,3.429098606,2.6209738178586313,0.8081247881413689,0.0,0.0,4.626177608,2.6209738178586313,2.0052037901413686,4.626177608,0.08944181
2019-08-15 00:00:00,2.594427109,2.594427109,0.0,0.0,0.0,3.05389489,2.6209738178586313,0.43292107214136877,3.05389489,0.09510925
2019-08-15 01:00:00,2.6209738178586313,2.6209738178586313,0.0,0.7310154482722435,0.7310154482722435,2.5062663112722436,2.5062663112722436,0.0,1.775250863,0.0851753
2019-08-15 02:00:00,1.8808133332827373,1.8808133332827373,0.0,0.9302556234555128,1.6612710717277563,1.7632130084555129,1.7632130084555129,0.0,0.832957385,0.08520017
2019-08-15 03:00:00,2.6209738178586313,2.6209738178586313,0.0,2.3387289282722437,4.0,2.781260180272244,2.6209738178586313,0.1602863624136126,0.442531252,0.08470722
2019-08-15 04:00:00,-2.4301791188586312,-2.4301791188586312,0.0,-2.6894457082722436,1.3105542917277564,-2.2512321792722436,-2.2512321792722436,0.0,0.438213529,0.08597478
2019-08-15 05:00:00,2.6209738178586313,2.6209738178586313,0.0,2.6894457082722436,4.0,2.8460853772722436,2.6209738178586313,0.22511155941361238,0.156639669,0.08388225
